Block Height,Block Time,Input,Text
819072,2023-11-30 12:10:03 +08:00,65bd05e71b42a032cdcbfc5943edc6c9214c2a69a9b0b79db1a94772ceb25c9a:0,"""uses of envelopes.""
msgstr ""首先字符串`ord`被推送，以消除铭文与信封其他用途的歧义。""

#: src/inscriptions.md:56
#, fuzzy
msgid """"
""`OP_PUSH 1` indicates that the next push contains the content type, and ""
""`OP_PUSH 0`indicates that subsequent data pushes contain the content itself. ""
""Multiple data pushes must be used for large inscriptions, as one of ""
""taproot's few restrictions is that individual data pushes may not be larger ""
""than 520 bytes.""
msgstr """"
""`OP_PUSH 1` 表示下一次推"
819072,2023-11-30 12:10:03 +08:00,5a0145b93ecfa24c5d8cc3ace76442dbc5b5f68db92e01ddcdf347143e190653:0,"""bc1qn3map8m9hmk5jyqdkkwlwvt335g94zvxwd9aql7q3vdkdw9r5eyqvlvec0).""

#: src/donate.md:11
msgid """"
""Both addresses are in a 2 of 4 multisig wallet with keys held by [raphjaph]""
""(https://twitter.com/raphjaph), [erin](https://twitter.com/realizingerin), ""
""[rodarmor](https://twitter.com/rodarmor), and [ordinally](https://twitter.""
""com/veryordinally).""
msgstr """"
""上述两个地址是由以下多签人（2/4）持有管理： [raphjaph](https://twitter.com/""
""raphjaph), [erin](https://twitter.com/realizingerin), [roda"
819073,2023-11-30 12:28:30 +08:00,785fdb240b77478152caa6a9c9655533cbadf1e99aa12015f19adfb1ee8dcb3e:0,"""you should leave `bitcoind` running in the background when you're using ""
""`ord`.""
msgstr """"
""像区块链浏览器[the mempool.space block explorer](https://mempool.space/)一样""
""对区块进行记述. `ord`同`bitcoind`进行交互, 所以你在使用`ord`时候需要让""
""`bitcoind` 在后台运行。""

#: src/guides/inscriptions.md:92
msgid """"
""The blockchain takes about 600GB of disk space. If you have an external ""
""drive you want to store blocks on, use the configuration option ""
""`blocksdir=<external_dri"
819073,2023-11-30 12:28:30 +08:00,eb44cefe272998105aa12b1ad1b7b5e9df6d3e3e4a0a7036cd4d53e618b35b6f:0,"msgid ""Creating Inscriptions""
msgstr ""创建铭文""

#: src/guides/inscriptions.md:218
msgid ""To create an inscription with the contents of `FILE`, run:""
msgstr ""以`FILE`的内容创建一个铭文，需要运行:""

#: src/guides/inscriptions.md:220
msgid """"
""```\n""
""ord wallet inscribe --fee-rate FEE_RATE FILE\n""
""```""
msgstr """"

#: src/guides/inscriptions.md:224
msgid """"
""Ord will output two transactions IDs, one for the commit transaction, and ""
""one for the reveal transaction, and the inscription ID. Inscripti"
819076,2023-11-30 13:27:31 +08:00,98452c16ddc40d1796c66d388bd67e6a1dcf9acc45353df379a83f92e41089d1:0,"
#: src/bounty/2.md:28
msgid """"
""Claimed by [@utxoset](https://twitter.com/rodarmor/""
""status/1582424455615172608)!""
msgstr """"
""由[@utxoset](https://twitter.com/rodarmor/status/1582424455615172608) 赢得!""

#: src/bounty/3.md:1
msgid ""Ordinal Bounty 3""
msgstr ""赏金任务 3""

#: src/bounty/3.md:7
msgid """"
""Ordinal bounty 3 has two parts, both of which are based on _ordinal names_. ""
""Ordinal names are a modified base-26 encoding of ordinal numbers. To avoid ""
""locking short names inside the unspendable genesis b"
819077,2023-11-30 13:33:26 +08:00,dd534dae8072fd2751289bfff109fa50bc19480d7c64fe17a29593360e2c29a4:0,"""(https://p5js.org) 为例：""

#: src/guides/testing.md:55
msgid """"
""```\n""
""ord -r wallet inscribe --fee-rate 1 --file p5.js\n""
""```""
msgstr """"

#: src/guides/testing.md:58
msgid """"
""This should return a `inscription_id` which you can then reference in your ""
""recursive inscription.""
msgstr ""这应该返回一个`inscription_id`，然后您可以在递归铭文中引用它。""

#: src/guides/testing.md:61
msgid """"
""ATTENTION: These ids will be different when inscribing on mainnet or signet, ""
""so be sure to chang"
819079,2023-11-30 13:52:07 +08:00,4ad37bc83f6025b121fc8f2f9b3b08cfe838aca577c95697eebade8891981d1c:0,"
#: src/bounty/2.md:28
msgid """"
""Claimed by [@utxoset](https://twitter.com/rodarmor/""
""status/1582424455615172608)!""
msgstr """"
""由[@utxoset](https://twitter.com/rodarmor/status/1582424455615172608) 赢得!""

#: src/bounty/3.md:1
msgid ""Ordinal Bounty 3""
msgstr ""赏金任务 3""

#: src/bounty/3.md:7
msgid """"
""Ordinal bounty 3 has two parts, both of which are based on _ordinal names_. ""
""Ordinal names are a modified base-26 encoding of ordinal numbers. To avoid ""
""locking short names inside the unspendable genesis b"
819079,2023-11-30 13:52:07 +08:00,ccdc990335be6f3fd0b9717bc7ddf83c45baa223db0b787cc4b7b379b210d24a:0,"msgid """"
""Once the transaction has confirmed, you can validate and view your ""
""inscription by heading over to the `UTXOs` tab, finding the UTXO you want to ""
""check, right-clicking on the `Output` and selecting `Copy Transaction ""
""Output`. This transaction output id can then be pasted into the [ordinals.""
""com](https://ordinals.com) search.""
msgstr """"
""一旦交易被确认，你可以通过前往`UTXOs`选项卡，找到你想要检查的 UTXO，右键点击 ""
""`Output` 并选择 `Copy Transaction Output` 来验"
819079,2023-11-30 13:52:07 +08:00,f4c74e036c1b6b67522a627ec7270f094e44c2352f7790708d3d1aba7bd34386:0,所有的結果都是最好的安排
819080,2023-11-30 13:53:14 +08:00,e3fae1f6eb86d0797a2f796b4fb4a5ff8b01a8102f0e6a32a7e935401612ea00:0,"""bc1qn3map8m9hmk5jyqdkkwlwvt335g94zvxwd9aql7q3vdkdw9r5eyqvlvec0).""

#: src/donate.md:11
msgid """"
""Both addresses are in a 2 of 4 multisig wallet with keys held by [raphjaph]""
""(https://twitter.com/raphjaph), [erin](https://twitter.com/realizingerin), ""
""[rodarmor](https://twitter.com/rodarmor), and [ordinally](https://twitter.""
""com/veryordinally).""
msgstr """"
""上述两个地址是由以下多签人（2/4）持有管理： [raphjaph](https://twitter.com/""
""raphjaph), [erin](https://twitter.com/realizingerin), [roda"
819081,2023-11-30 14:01:17 +08:00,d7130f9fbde35de636b9abca28ac1dc0e397a240d9362d7177601d0d0a9b93a6:0,"
#: src/guides/inscriptions.md:273
msgid ""Send the inscription by running:""
msgstr ""使用命令格式发送铭文：""

#: src/guides/inscriptions.md:275
msgid """"
""```\n""
""ord wallet send --fee-rate <FEE_RATE> <ADDRESS> <INSCRIPTION_ID>\n""
""```""
msgstr """"

#: src/guides/inscriptions.md:279 src/guides/inscriptions.md:307
msgid ""See the pending transaction with:""
msgstr ""检查未完成交易情况：""

#: src/guides/inscriptions.md:285
msgid """"
""Once the send transaction confirms, the recipient can confirm receipt b"
819095,2023-11-30 16:59:55 +08:00,8b96f1da798c1aff072490f1b577dc9d9c5513089831669853c300677a13205d:0,"
#: src/guides/collecting/sparrow-wallet.md:37
msgid ""![](images/wallet_setup_05.png)""
msgstr """"

#: src/guides/collecting/sparrow-wallet.md:39
msgid ""Click `Import Keystore`.""
msgstr ""点击 `Import Keystore`.""

#: src/guides/collecting/sparrow-wallet.md:41
msgid ""![](images/wallet_setup_06.png)""
msgstr """"

#: src/guides/collecting/sparrow-wallet.md:43
msgid ""Click `Apply`. Add a password for the wallet if you want to.""
msgstr ""点击 `Apply`。如果你想的话，可以为钱包添加一个密码。""

#: src/gui"
819095,2023-11-30 16:59:55 +08:00,763b23b297e6addbba4d98d025eda158eee43a1f1ccc598d8b395a87e52a3a86:0,"""you should leave `bitcoind` running in the background when you're using ""
""`ord`.""
msgstr """"
""像区块链浏览器[the mempool.space block explorer](https://mempool.space/)一样""
""对区块进行记述. `ord`同`bitcoind`进行交互, 所以你在使用`ord`时候需要让""
""`bitcoind` 在后台运行。""

#: src/guides/inscriptions.md:92
msgid """"
""The blockchain takes about 600GB of disk space. If you have an external ""
""drive you want to store blocks on, use the configuration option ""
""`blocksdir=<external_dri"
819098,2023-11-30 17:08:58 +08:00,55c06c7ed5e400def44f615b6a9a735efd09ff63e1f5b8a612b82b08445edc46:0,"msgstr """"
""概述您所建议的第一步，对问题进行评论，并征求反馈。当然你也可以立即投入并开始""
""编写代码或者测试。但是如果问题已经过时、未明确制定、因其他原因受阻或者未准备""
""好实施，这一步可以避免潜在的精力浪费。""

#: src/contributing.md:16
msgid """"
""If the issue requires a code change or bugfix, open a draft PR with tests, ""
""and ask for feedback. This makes sure that everyone is on the same page ""
""about what needs to be don"
819098,2023-11-30 17:08:58 +08:00,72147981715b4b5bf3c3f676084d52d6857211b2bccd4b6b0966c146f2c6a7af:0,"msgid ""Creating Inscriptions""
msgstr ""创建铭文""

#: src/guides/inscriptions.md:218
msgid ""To create an inscription with the contents of `FILE`, run:""
msgstr ""以`FILE`的内容创建一个铭文，需要运行:""

#: src/guides/inscriptions.md:220
msgid """"
""```\n""
""ord wallet inscribe --fee-rate FEE_RATE FILE\n""
""```""
msgstr """"

#: src/guides/inscriptions.md:224
msgid """"
""Ord will output two transactions IDs, one for the commit transaction, and ""
""one for the reveal transaction, and the inscription ID. Inscripti"
819098,2023-11-30 17:08:58 +08:00,a41532a882f7a2e897a3b4819ec19c5a74f690909f6df9fbc42209bdf47bf7d6:0,"msgstr """"
""以太坊的燃烧传送teleburn地址是根据取铭文ID的SHA-256哈希的前20字节来生成的 ""
""这个哈希被序列化为36字节，其中前32字节包含交易ID， ""
""最后四个字节包含大端序的铭文索引，并将其解释为一个Ethereum地址。""

#: src/guides/teleburning.md:26
msgid """"
""The ENS domain name [rodarmor.eth](https://app.ens.domains/rodarmor.eth), ""
""was teleburned to [inscription zero](https://ordinals.com/""
""inscription/6fb976ab49dcec017f1e201e84395983204ae1a7c2"
819103,2023-11-30 17:54:12 +08:00,a4437a31c0328bcef75f78e64ecf73085d1fe26483e6039cec8985c256e62d62:0,"msgid ""Creating Inscriptions""
msgstr ""创建铭文""

#: src/guides/inscriptions.md:218
msgid ""To create an inscription with the contents of `FILE`, run:""
msgstr ""以`FILE`的内容创建一个铭文，需要运行:""

#: src/guides/inscriptions.md:220
msgid """"
""```\n""
""ord wallet inscribe --fee-rate FEE_RATE FILE\n""
""```""
msgstr """"

#: src/guides/inscriptions.md:224
msgid """"
""Ord will output two transactions IDs, one for the commit transaction, and ""
""one for the reveal transaction, and the inscription ID. Inscripti"
819103,2023-11-30 17:54:12 +08:00,5dc2e1c3f08dee9caf1645e664e870a9a5fee829c601adb53f5d33c3cc19dd02:0,"msgid """"
""If all of the above are true for your inscription, it should be safe for you ""
""to send it using the method below.""
msgstr """"
""如果以上所有内容对于您的铭文都是正确的，那么您应该可以安全地使用以下方法发送""
""它。""

#: src/guides/collecting/sparrow-wallet.md:131
msgid """"
""⚠️⚠️ Be very careful sending your inscription particularly if the `offset` ""
""value is not `0`. It is not recommended to use this method if that is the ""
""case, as doing so you could accidenta"
819103,2023-11-30 17:54:12 +08:00,24ccaa27794edddf0182ce52a9a52fbc1658b1af065c28286c6e399856987118:0,"msgstr ""挖取101个区块（解锁coinbase）使用：""

#: src/guides/testing.md:34
msgid """"
""```\n""
""bitcoin-cli -regtest generatetoaddress 101 <receive address>\n""
""```""
msgstr """"

#: src/guides/testing.md:37
msgid ""Inscribe in regtest with:""
msgstr ""在regtest上铭刻""

#: src/guides/testing.md:38
msgid """"
""```\n""
""ord -r wallet inscribe --fee-rate 1 --file <file>\n""
""```""
msgstr """"

#: src/guides/testing.md:41
msgid ""Mine the inscription with:""
msgstr ""挖取铭文""

#: src/guides/testing.md:42
msgid """"
""```"
819103,2023-11-30 17:54:12 +08:00,1f637c56614daa59380ff61e9d1c4aac309c3f66038777de0e230499813301ac:0,"msgstr """"
""确保你可以通过 `bitcoin-cli -getinfo` 来访问`bitcoind` ，并且它已经完全同步 ""

#: src/guides/inscriptions.md:104
msgid """"
""If `bitcoin-cli -getinfo` returns `Could not connect to the server`, ""
""`bitcoind` is not running.""
msgstr """"
""假如 `bitcoin-cli -getinfo` 返回的是 `Could not connect to the server`, ""
""这可能是`bitcoind` 没有运行""

#: src/guides/inscriptions.md:107
msgid """"
""Make sure `rpcuser`, `rpcpassword`, or `rpcauth` are _NOT_ set in your ""
""`bitcoin.conf` fil"
819103,2023-11-30 17:54:12 +08:00,3af38360f5f59df94e02f5b663b4246d7b366452d386426916b9b9363585ec96:0,"msgid """"
""Imagine a physical artifact. A rare coin, say, held safe for untold years in ""
""the dark, secret clutch of a Viking hoard, now dug from the earth by your ""
""grasping hands. It…""
msgstr """"
""想象有一个实体的人工制品。 比方说，一枚稀有的硬币，在维京人的宝库的黑暗中秘密""
""保存了无数年，现在被你亲手从地下挖了出来。 它…""

#: src/digital-artifacts.md:8
msgid """"
""…has an owner. You. As long as you keep it safe, nobody can take it from you.""
msgstr "
819103,2023-11-30 17:54:12 +08:00,d795b78ba5e0f98723ce14c2cd68e54652310b9981ad1ee239b6ea55edf759a1:0,"msgid """"
msgstr """"
""Project-Id-Version: 序数理论手册\n""
""POT-Creation-Date: \n""
""PO-Revision-Date: 2023-08-30 10:03+0800\n""
""Last-Translator: Dr.JingLee <j@ordinals.foundation>\n""
""Language-Team: Chinese\n""
""Language: zh\n""
""MIME-Version: 1.0\n""
""Content-Type: text/plain; charset=UTF-8\n""
""Content-Transfer-Encoding: 8bit\n""
""Plural-Forms: nplurals=1; plural=0;\n""

#: src/SUMMARY.md:4 src/introduction.md:1
msgid ""Introduction""
msgstr ""介绍""

#: src/SUMMARY.md:5
msgid ""Overview""
msgstr ""概述""

#: src/SUMMAR"
819103,2023-11-30 17:54:12 +08:00,47e659118d328e4e7a04b1ed962b844da98438e7ce776591ee1fc6fb12564fbe:0,"msgid ""Platform""
msgstr ""平台""

#: src/guides/reindexing.md:15
msgid ""Value""
msgstr """"

#: src/guides/reindexing.md:17
msgid ""Linux""
msgstr """"

#: src/guides/reindexing.md:17
msgid ""`$XDG_DATA_HOME`/ord or `$HOME`/.local/share/ord""
msgstr """"

#: src/guides/reindexing.md:17
msgid ""/home/alice/.local/share/ord""
msgstr """"

#: src/guides/reindexing.md:18
msgid ""macOS""
msgstr """"

#: src/guides/reindexing.md:18
msgid ""`$HOME`/Library/Application Support/ord""
msgstr """"

#: src/guides/reindexing.md:18
msgid ""/Users/Alice"
819104,2023-11-30 17:57:39 +08:00,ef7556b3b32970cecec0d2914f7bd9f61103d7bf57e39e273f9a997d58da80fe:0,"
#: src/guides/inscriptions.md:185
msgid ""And send it some funds.""
msgstr ""向上面地址发送一些资金。""

#: src/guides/inscriptions.md:187
msgid ""You can see pending transactions with:""
msgstr ""你可以使用以下命令看到交易情况：""

#: src/guides/inscriptions.md:189 src/guides/inscriptions.md:281
#: src/guides/inscriptions.md:308
msgid """"
""```\n""
""ord wallet transactions\n""
""```""
msgstr """"

#: src/guides/inscriptions.md:193
msgid """"
""Once the transaction confirms, you should be able to see the "
819107,2023-11-30 18:48:20 +08:00,41316153a9756dbcb858902123117f6b5cce356deb98b4def2207ee988698258:0,"""```""
msgstr """"

#: src/guides/explorer.md:106
msgid ""Which returns:""
msgstr ""返回""

#: src/guides/explorer.md:108
msgid """"
""```\n""
""{\n""
""  \""value\"": 10000,\n""
""  \""script_pubkey\"": \""OP_PUSHNUM_1 OP_PUSHBYTES_32 ""
""156cc4878306157720607cdcb4b32afa4cc6853868458d7258b907112e5a434b\"",\n""
""  \""address\"": ""
""\""bc1pz4kvfpurqc2hwgrq0nwtfve2lfxvdpfcdpzc6ujchyr3ztj6gd9sfr6ayf\"",\n""
""  \""transaction\"": ""
""\""bc4c30829a9564c0d58e6287195622b53ced54a25711d1b86be7cd3a70ef61ed\"",\n""
""  \""sat_ranges\"": null,\n""
""  \""inscriptio"
